Channel,Date,Product ID,Product name,Product category,Brand,All traffic,All impressions,Orders,Payment,Revenue,Product name_Map,Sponsored product name,Paid_Product category,Paid_Brand,Sponsored product ID,Ad spend,Sponsored revenue,Sponsored impressions,Sponsored traffic,Sponsored payment,Sponsored product name_Map,Order value,Like,Product page bounce count,All traffic from search,Year,Month,Day of the Week,Is Weekend,Quarter,Is Double Day,Is National Holiday,Is Lunar Tet,Is Seasonal Holiday
Shopee,2024-10-05,27955238535,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,4. Carraro bean,Carraro,5,9,0,0,0,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,4. Carraro bean,Carraro,27955238535,0,0,10,0,0,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,0,0,0,0,2024,10,5,1,4,0,0,0,0
Shopee,2024-10-05,28055739844,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,3. Carraro capsules,Carraro,23,58,6,6,3081494,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,,,,,,,,,,,3081494,0,3,11,2024,10,5,1,4,0,0,0,0
Shopee,2024-10-05,28250294970,Cà phê viên nén Carraro vị Vanilla 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,5,6,0,0,0,Cà phê viên nén Carraro vị Vanilla 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,3,0,2024,10,5,1,4,0,0,0,0
Shopee,2024-10-05,28458866117,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,9,13,0,0,0,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,28458866117,7233,0,688,9,0,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,0,0,1,3,2024,10,5,1,4,0,0,0,0
Shopee,2024-10-05,29000294903,Cà phê viên nén Carraro vị Hazelnut 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,13,19,4,4,879325,Cà phê viên nén Carraro vị Hazelnut 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,879325,0,2,2,2024,10,5,1,4,0,0,0,0
Shopee,2024-10-05,29205241595,"Cà phê hạt Carraro Villaggio Evaluna 1000g - Nhập khẩu từ Ý- Cà phê được rang chậm ở nhiệt độ thấp, hương thơm đặc trưng",4. Carraro bean,Carraro,8,12,0,0,0,"Cà phê hạt Carraro Villaggio Evaluna 1000g - Nhập khẩu từ Ý- Cà phê được rang chậm ở nhiệt độ thấp, hương thơm đặc trưn","Cà phê hạt Carraro Villaggio Evaluna 1000g - Nhập khẩu từ Ý- Cà phê được rang chậm ở nhiệt độ thấp, hương thơm đặc trưng",4. Carraro bean,Carraro,29205241595,2432,0,221,2,0,"Cà phê hạt Carraro Villaggio Evaluna 1000g - Nhập khẩu từ Ý- Cà phê được rang chậm ở nhiệt độ thấp, hương thơm đặc trưn",0,0,2,1,2024,10,5,1,4,0,0,0,0
Shopee,2024-10-05,,,,,,,,,,,Quảng cáo Shop (Giá thầu Tự động),000. Shopee Store Ad,Store Ad,-,19057,0,151,20,0,Quảng cáo Shop (Giá thầu Tự động),,,,,,,,,,,,,
Shopee,2024-10-06,3388329772,Combo 12 hộp cà phê viên nén Carraro  - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,3. Carraro capsules,Carraro,1,1,0,0,0,Combo 12 hộp cà phê viên nén Carraro  - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,6288244851,Cà phê hạt Carraro Globo Rosso - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la dịu nhẹ,4. Carraro bean,Carraro,2,5,1,1,527900,Cà phê hạt Carraro Globo Rosso - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la dịu nhẹ,,,,,,,,,,,527900,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,7188244655,"Cà phê hạt Carraro Globo Oro - Nhập khẩu từ Ý - Hương trái cây, vị phong phú, dịu dàng",4. Carraro bean,Carraro,1,1,0,0,0,"Cà phê hạt Carraro Globo Oro - Nhập khẩu từ Ý - Hương trái cây, vị phong phú, dịu dàng",,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,8552315954,"Combo GIấy Lọc Cà Phê Melitta 1x4 - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",6. Other Melitta products,Melitta,1,1,0,0,0,"Combo GIấy Lọc Cà Phê Melitta 1x4 - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,8652313405,Cà phê hạt Carraro Globo Arabica - Nhập khẩu từ Ý - Hương hoa nhài và cánh hoa hồng nồng nàn,4. Carraro bean,Carraro,1,1,0,0,0,Cà phê hạt Carraro Globo Arabica - Nhập khẩu từ Ý - Hương hoa nhài và cánh hoa hồng nồng nàn,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,9352331173,"Dụng cụ pha trà Melitta Tea Infuser - Nhập khẩu chính hãng từ thương hiệu Melitta, Đức",6. Other Melitta products,Melitta,3,7,0,0,0,"Dụng cụ pha trà Melitta Tea Infuser - Nhập khẩu chính hãng từ thương hiệu Melitta, Đức",,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,9952342927,Bộ phin lọc nhựa cà phê Melitta 1x2 Premium Clear + 02 hộp Giấy lọc Melitta 1x2,6. Other Melitta products,Melitta,1,1,0,0,0,Bộ phin lọc nhựa cà phê Melitta 1x2 Premium Clear + 02 hộp Giấy lọc Melitta 1x2,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,10568187216,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",4. Carraro bean,Carraro,3,9,0,0,0,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý","Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",4. Carraro bean,Carraro,10568187216,14463,2073600,150,4,1,"Combo 03kg cà phê hạt Carraro (Rosso, Oro, Arabica) Mix hoặc cùng loại - Nhập khẩu từ Ý",0,0,0,2,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,10868192504,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",4. Carraro bean,Carraro,5,8,1,1,2066634,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý","Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",4. Carraro bean,Carraro,10868192504,7600,0,77,2,0,"Combo 06 Gói Cà phê hạt Carraro Globo Rosso, Oro, Arabica, Marrone, Qualità Oro - Nhập khẩu từ Ý",2066634,0,2,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,11370393236,"Máy tạo bọt sữa Melitta Cremio II Đen - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",6. Other Melitta products,Melitta,3,7,0,0,0,"Máy tạo bọt sữa Melitta Cremio II Đen - Nhập khẩu chính hãng 100% từ thương hiệu Melitta, Đức",,,,,,,,,,,0,0,1,3,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,11594471132,Máy xay cà phê mini Scala Zero Static - Thương Hiệu Solis (Thụy Sĩ),12. Other Solis products,Solis,1,1,0,0,0,Máy xay cà phê mini Scala Zero Static - Thương Hiệu Solis (Thụy Sĩ),,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,13119554022,Combo 03 hộp cà phê viên nén Carraro - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,3. Carraro capsules,Carraro,10,12,1,1,267200,Combo 03 hộp cà phê viên nén Carraro - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,,,,,,,,,,,267200,0,3,3,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,13246009344,Combo trải nghiệm Mix ngẫu nhiên 6 hộp cà phê viên nén Carraro (Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso),3. Carraro capsules,Carraro,2,4,0,0,0,Combo trải nghiệm Mix ngẫu nhiên 6 hộp cà phê viên nén Carraro (Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso),,,,,,,,,,,0,0,1,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,13347682660,Ấm đun nước Melitta Look Aqua Deluxe - Nhập khẩu từ Đức,6. Other Melitta products,Melitta,1,2,0,0,0,Ấm đun nước Melitta Look Aqua Deluxe - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,13348395624,"Combo 4 hộp Cà phê viên nén Carraro ngẫu nhiên-Nhập khẩu chính hãng từ Carraro, Ý -Tương thích với máy capsule Nespresso",3. Carraro capsules,Carraro,3,3,0,0,0,"Combo 4 hộp Cà phê viên nén Carraro ngẫu nhiên-Nhập khẩu chính hãng từ Carraro, Ý -Tương thích với máy capsule Nespress",,,,,,,,,,,0,0,2,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,13683055688,Hộp 50 viên cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý tương thích với máy Nespresso,3. Carraro capsules,Carraro,8,15,3,3,1189244,Hộp 50 viên cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý tương thích với máy Nespresso,,,,,,,,,,,1189244,0,3,2,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,13894353413,Set 2 ly thủy tinh Melitta 2 lớp 80ml - Nhập khẩu từ Đức,6. Other Melitta products,Melitta,1,1,0,0,0,Set 2 ly thủy tinh Melitta 2 lớp 80ml - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,14018688016,Máy xay sinh tố đá xay chuyên nghiệp Vitamix Drink Machine Advance® - Nhập khẩu chính hãng từ Mỹ,15. Máy xay sinh tố Vitamix,Vitamix,5,9,0,0,0,Máy xay sinh tố đá xay chuyên nghiệp Vitamix Drink Machine Advance® - Nhập khẩu chính hãng từ Mỹ,,,,,,,,,,,0,0,1,5,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,14867211186,Máy xay sinh tố chống ồn Vitamix The Quiet One - Nhập khẩu từ Mỹ,15. Máy xay sinh tố Vitamix,Vitamix,1,1,0,0,0,Máy xay sinh tố chống ồn Vitamix The Quiet One - Nhập khẩu từ Mỹ,,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,15197931698,Combo Cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,1,1,0,0,0,Combo Cà phê viên nén nhôm Carraro Gran Crema - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,15300173415,"Dung dịch lọc cặn máy pha cà phê Anti Calc Bio Liquid Multi Usage 250ml - Nhập khẩu chính hãng 100% từ Melitta, Đức",6. Other Melitta products,Melitta,1,3,0,0,0,"Dung dịch lọc cặn máy pha cà phê Anti Calc Bio Liquid Multi Usage 250ml - Nhập khẩu chính hãng 100% từ Melitta, Đức",,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,15680165920,Máy pha cà phê văn phòng tự động Melitta Latticia OT - Nhập khẩu từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,1,6,0,0,0,Máy pha cà phê văn phòng tự động Melitta Latticia OT - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,15765129329,Hộp 50 viên cà phê viên nén nhôm Carraro Intenso - Nhập khẩu từ Ý tương thích với máy Nespresso,3. Carraro capsules,Carraro,9,29,0,0,0,Hộp 50 viên cà phê viên nén nhôm Carraro Intenso - Nhập khẩu từ Ý tương thích với máy Nespresso,,,,,,,,,,,0,0,1,3,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,18091706749,Combo Cà phê viên nén nhôm Decerato Carraro (Cà phê Dewaxed) - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,1,2,0,0,0,Combo Cà phê viên nén nhôm Decerato Carraro (Cà phê Dewaxed) - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,18122713026,Máy pha cà phê tự động Melitta Purista Jubilee - Nhập khẩu từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,1,1,0,0,0,Máy pha cà phê tự động Melitta Purista Jubilee - Nhập khẩu từ Đức,,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,19593623012,Máy pha cà phê espresso ECM Synchronika Anthracite - Dual Boiler System with Rotary Pump - Nhập khẩu chính hãng,9. Máy pha cà phê ECM,ECM,1,1,0,0,0,Máy pha cà phê espresso ECM Synchronika Anthracite - Dual Boiler System with Rotary Pump - Nhập khẩu chính hãng,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,20043721993,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,4. Carraro bean,Carraro,3,5,0,0,0,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,4. Carraro bean,Carraro,20043721993,6800,0,25,1,0,Cà phê hạt Carraro Globo Marrone - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la đắng,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,20071067774,Máy xay cà phê Eureka Mignon Turbo 65 15BL - Nhập khẩu chính hãng từ Ý,7.1. Máy xay cà phê Eureka,Eureka,1,3,0,0,0,Máy xay cà phê Eureka Mignon Turbo 65 15BL - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,20182692618,Combo Cà phê viên nén nhôm Carraro Dolci Arabica - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,0,0,1,1,97392,Combo Cà phê viên nén nhôm Carraro Dolci Arabica - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,97392,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,20471064931,Máy xay cà phê Eureka Mignon Manuale - Nhập khẩu chính hãng từ Ý,7.1. Máy xay cà phê Eureka,Eureka,3,5,0,0,0,Máy xay cà phê Eureka Mignon Manuale - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,1,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,20503299499,Máy pha cà phê Nuova Simonelli Oscar Mood - Nhập khẩu 100% từ Ý,18. Máy pha cà phê Nuova Simonelli,Nouva Simonelli,1,1,0,0,0,Máy pha cà phê Nuova Simonelli Oscar Mood - Nhập khẩu 100% từ Ý,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,20813880703,Máy pha cà phê viên nén Scishare - Nhập khẩu chính hãng,Scishare,Scishare,7,39,0,0,0,Máy pha cà phê viên nén Scishare - Nhập khẩu chính hãng,,,,,,,,,,,0,0,0,4,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,21382736254,Combo Cà phê viên nén nhôm Carraro Intenso - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,2,2,0,0,0,Combo Cà phê viên nén nhôm Carraro Intenso - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,21732312747,Máy pha cà phê tự động công nghiệp Kalerm K95LT công suất pha 100 ly/ngày,18. Kalerm,Kalerm,1,1,0,0,0,Máy pha cà phê tự động công nghiệp Kalerm K95LT công suất pha 100 ly/ngày,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,22150796991,Combo Cà phê viên nén nhôm Carraro Ristretto - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,3,4,0,0,0,Combo Cà phê viên nén nhôm Carraro Ristretto - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,2,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,22362204053,Combo Cà phê viên nén nhôm Carraro Ethiopia - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,1,1,0,0,0,Combo Cà phê viên nén nhôm Carraro Ethiopia - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,23250664798,Combo Cà phê viên nén nhôm Carraro Decaffeinated (Cà phê Decaf) - Nhập khẩu từ Ý,3. Carraro capsules,Carraro,1,1,0,0,0,Combo Cà phê viên nén nhôm Carraro Decaffeinated (Cà phê Decaf) - Nhập khẩu từ Ý,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,23264198705,"Máy xay cà phê Eureka Mignon Manuale C 50 15BL Đen - Nhập khẩu chính hãng từ thương hiệu Eureka, Ý",7.1. Máy xay cà phê Eureka,Eureka,3,10,0,0,0,"Máy xay cà phê Eureka Mignon Manuale C 50 15BL Đen - Nhập khẩu chính hãng từ thương hiệu Eureka, Ý",,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,24054601719,Máy nén cà phê tự động Eureka Disko - Nhập khẩu từ Ý,8. Other Eureka products,Eureka,2,2,0,0,0,Máy nén cà phê tự động Eureka Disko - Nhập khẩu từ Ý,,,,,,,,,,,0,0,1,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,24083454411,"Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh",4. Carraro bean,Carraro,1,1,0,0,0,"Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh","Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh",4. Carraro bean,Carraro,24083454411,2400,0,116,1,0,"Cà phê hạt Carraro Villaggio Nemaya 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, vị chua thanh",0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,24980934229,Cà phê viên nén Carraro vị Caramel 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,3,7,1,1,291800,Cà phê viên nén Carraro vị Caramel 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,291800,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,25085664955,Cà phê viên nén Carraro – Rich Flavor Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,3. Carraro capsules,Carraro,4,6,0,0,0,Cà phê viên nén Carraro – Rich Flavor Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,Cà phê viên nén Carraro – Rich Flavor Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,3. Carraro capsules,Carraro,25085664955,162,0,113,2,0,Cà phê viên nén Carraro – Rich Flavor Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,0,0,0,3,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,25428108742,"Cà phê hạt Carraro Decerato 500g - Nhập khẩu từ Ý - Hương vị tinh tế, dễ tiêu hóa",4. Carraro bean,Carraro,1,1,0,0,0,"Cà phê hạt Carraro Decerato 500g - Nhập khẩu từ Ý - Hương vị tinh tế, dễ tiêu hóa","Cà phê hạt Carraro Decerato 500g - Nhập khẩu từ Ý - Hương vị tinh tế, dễ tiêu hóa",4. Carraro bean,Carraro,25428108742,2641,0,42,1,0,"Cà phê hạt Carraro Decerato 500g - Nhập khẩu từ Ý - Hương vị tinh tế, dễ tiêu hóa",0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,26461015897,Cà phê viên nén Carraro - Single Origin Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,3. Carraro capsules,Carraro,1,2,0,0,0,Cà phê viên nén Carraro - Single Origin Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,,,,,,,,,,,0,0,0,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,26650294525,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,4. Carraro bean,Carraro,2,2,0,0,0,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,4. Carraro bean,Carraro,26650294525,980,486000,134,2,1,Cà phê hạt Carraro Decaff. Tazza D'Oro 500g - Nhập khẩu chính hãng từ Ý,0,0,1,2,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,27955238535,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,4. Carraro bean,Carraro,3,4,0,0,0,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,4. Carraro bean,Carraro,27955238535,2400,0,23,1,0,Cà phê hạt Carraro BIO 1000g - Nhập khẩu từ Ý - Hạt cà phê hữu cơ - Hương vị đậm đà từ thiên nhiên,0,0,1,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,28055739844,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,3. Carraro capsules,Carraro,21,45,2,2,474330,Cà phê viên nén Carraro - Gourmet Blend - Nhập khẩu từ Ý - Tương thích máy capsule Nespresso,,,,,,,,,,,474330,0,4,14,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,28250294970,Cà phê viên nén Carraro vị Vanilla 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,1,2,0,0,0,Cà phê viên nén Carraro vị Vanilla 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,28458866117,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,12,22,0,0,0,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,5. Máy pha cà phê tự động Melitta,Melitta,28458866117,8178,0,824,13,0,Máy pha cà phê tự động Melitta Solo & Milk - Nhập khẩu chính hãng 100% từ Đức,0,0,3,1,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,29000294903,Cà phê viên nén Carraro vị Hazelnut 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,3. Carraro capsules,Carraro,4,5,0,0,0,Cà phê viên nén Carraro vị Hazelnut 10 viên - tương thích Nespresso - Nhập khẩu chính hãng từ Ý,,,,,,,,,,,0,0,0,0,2024,10,6,1,4,0,0,0,0
Shopee,2024-10-06,,,,,,,,,,,"Cà phê hạt Carraro Villaggio Catuai 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, hương vị sôcôla",4. Carraro bean,Carraro,27755241789,0,0,7,0,0,"Cà phê hạt Carraro Villaggio Catuai 1000g - Nhập khẩu từ Ý - Cà phê được rang chậm ở nhiệt độ thấp, hương vị sôcôla",,,,,,,,,,,,,
Shopee,2024-10-06,,,,,,,,,,,"Cà phê hạt Carraro Villaggio Evaluna 1000g - Nhập khẩu từ Ý- Cà phê được rang chậm ở nhiệt độ thấp, hương thơm đặc trưng",4. Carraro bean,Carraro,29205241595,0,0,133,0,0,"Cà phê hạt Carraro Villaggio Evaluna 1000g - Nhập khẩu từ Ý- Cà phê được rang chậm ở nhiệt độ thấp, hương thơm đặc trưn",,,,,,,,,,,,,
Shopee,2024-10-06,,,,,,,,,,,Quảng cáo Shop (Giá thầu Tự động),000. Shopee Store Ad,Store Ad,-,19247,0,204,28,0,Quảng cáo Shop (Giá thầu Tự động),,,,,,,,,,,,,
Shopee,2024-10-07,3388329772,Combo 12 hộp cà phê viên nén Carraro  - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,3. Carraro capsules,Carraro,0,0,0,0,0,Combo 12 hộp cà phê viên nén Carraro  - Nhập khẩu từ Ý - Tương thích với máy capsule Nespresso,,,,,,,,,,,0,0,0,0,2024,10,0,0,4,0,0,0,0
Shopee,2024-10-07,6288244851,Cà phê hạt Carraro Globo Rosso - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la dịu nhẹ,4. Carraro bean,Carraro,1,3,0,0,0,Cà phê hạt Carraro Globo Rosso - Nhập khẩu từ Ý - Vị đậm đà từ quả phỉ và vị sô cô la dịu nhẹ,,,,,,,,,,,0,0,0,0,2024,10,0,0,4,0,0,0,0
Shopee,2024-10-07,7188244655,"Cà phê hạt Carraro Globo Oro - Nhập khẩu từ Ý - Hương trái cây, vị phong phú, dịu dàng",4. Carraro bean,Carraro,1,1,0,0,0,"Cà phê hạt Carraro Globo Oro - Nhập khẩu từ Ý - Hương trái cây, vị phong phú, dịu dàng",,,,,,,,,,,0,0,0,0,2024,10,0,0,4,0,0,0,0
Shopee,2024-10-07,8452337712,"Combo 3 Hộp Giấy Lọc Cà Phê Melitta 100-Nhập khẩu 100% từ thương hiệu Melitta, Đức",6. Other Melitta products,Melitta,1,2,0,0,0,"Combo 3 Hộp Giấy Lọc Cà Phê Melitta 100-Nhập khẩu 100% từ thương hiệu Melitta, Đức",,,,,,,,,,,0,0,0,1,2024,10,0,0,4,0,0,0,0
